Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Ezra,2,33,"בנילד חדיד ואונו שבע מאות עשרים וחמשה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Lod, Hadid, and Ono—725; ",Ninguno
Ezra,2,34,"בני ירחו שלש מאות ארבעים וחמשה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",the sons of Jericho—345;,Ninguno
Ezra,2,35,"בני סנאה שלשת אלפים ושש מאות ושלשים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Senaah—3,630.",Ninguno
Ezra,2,36,"הכהנים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>בני ידעיה לבית ישוע תשע מאות שבעים ושלשה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",The priests: the sons of Jedaiah: the house of Jeshua—973;,Percepción (Yada)
Ezra,2,37,"בני אמר אלף חמשים ושנים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Immer—1,052; ",Ninguno
Ezra,2,38,"בני פשחור אלף מאתים ארבעים ושבעה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Pashhur—1,247; ",Ninguno
Ezra,2,39,"בני חרם אלף ושבעה עשר&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Harim—1,017.",Ninguno
Ezra,2,40,"הלוים בניישוע וקדמיאל לבני הודויה שבעים וארבעה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",The Levites: the sons of Jeshua and Kadmiel: the sons of Hodaviah—74.,Ninguno
Ezra,2,41,"המשררים בני אסף מאה עשרים ושמנה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",The singers: the sons of Asaph—128.,Ninguno
Ezra,2,42,"בני השערים בנישלום בניאטר בניטלמן בניעקוב בני חטיטא בני שבי הכל מאה שלשים ותשעה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The gatekeepers: the sons of Shallum, the sons of Ater, the sons of Talmon, the sons of Akkub, the sons of Hatita, the sons of Shobai, all told—139.",Ninguno
Ezra,2,43,"הנתינים בניציחא בניחשופא בני טבעות&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The temple servants: the sons of Ziha, the sons of Hasupha, the sons of Tabbaoth, ",Ninguno
Ezra,2,44,"בניקרס בניסיעהא בני פדון&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Keros, the sons of Siaha, the sons of Padon, ",Ninguno
Ezra,2,45,"בנילבנה בניחגבה בני עקוב&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Lebanah, the sons of Hagabah, the sons of Akkub, ",Ninguno
Ezra,2,46,"בניחגב בני<span class=""mam-kq""><span class=""mam-kq-q"">[שלמי]</span> <span class=""mam-kq-k"">(שמלי)</span></span> בני חנן&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Hagab, the sons of Salmai, the sons of Hanan, ",Ninguno
Ezra,2,47,"בניגדל בניגחר בני ראיה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Giddel, the sons of Gahar, the sons of Reaiah, ",Ninguno
Ezra,2,48,"בנירצין בנינקודא בני גזם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Rezin, the sons of Nekoda, the sons of Gazzam, ",Ninguno
Ezra,2,49,"בניעזא בניפסח בני בסי&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Uzza, the sons of Paseah, the sons of Besai, ",Ninguno
Ezra,2,50,"בניאסנה בנימעונים בני <span class=""mam-kq""><span class=""mam-kq-k"">(נפיסים)</span> <span class=""mam-kq-q"">[נפוסים]</span></span>&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Asnah, the sons of Meunim, the sons of Nephusim, ",Ninguno
Ezra,2,51,"בניבקבוק בניחקופא בני חרחור&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Bakbuk, the sons of Hakupha, the sons of Harhur, ",Ninguno
Ezra,2,52,"בניבצלות בנימחידא בני חרשא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Bazluth, the sons of Mehida, the sons of Harsha, ",Ninguno
Ezra,2,53,"בניברקוס בניסיסרא בניתמח&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Barkos, the sons of Sisera, the sons of Temah, ",Ninguno
Ezra,2,54,"בני נציח בני חטיפא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Neziah, the sons of Hatipha.",Ninguno
Ezra,2,55,"בני עבדי שלמה בניסטי בניהספרת בני פרודא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The sons of Solomon’s servants: the sons of Sotai, the sons of Hassophereth, the sons of Peruda, ",Ninguno
Ezra,2,56,"בנייעלה בנידרקון בני גדל&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Jaalah, the sons of Darkon, the sons of Giddel, ",Ninguno
Ezra,2,57,"בני שפטיה בניחטיל בני פכרת הצביים בני אמי&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Shephatiah, the sons of Hattil, the sons of Pochereth-hazzebaim, the sons of Ami.",Ninguno
Ezra,2,58,"כלהנתינים ובני עבדי שלמה שלש מאות תשעים ושנים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",The total of temple servants and the sons of Solomon’s servants—392.,Ninguno
Ezra,2,59,"ואלה העלים מתל מלח תל חרשא כרוב אדן אמר ולא יכלו להגיד ביתאבותם וזרעם אם מישראל הם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The following were those who came up from Tel-melah, Tel-harsha, Cherub, Addan, and Immer—they were unable to tell whether their father’s house and descent were Israelite: ",Ninguno
