Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
I_Chronicles,1,45,וימת יובב וימלך תחתיו חושם מארץ התימני,"When Jobab died, Husham of the land of the Temanites succeeded him as king. ",Ninguno
I_Chronicles,1,46,"וימת חושם וימלך תחתיו הדד בןבדד המכה אתמדין בשדה מואב ושם עירו <span class=""mam-kq""><span class=""mam-kq-k"">(עיות)</span> <span class=""mam-kq-q"">[עוית]</span></span>","When Husham died, Hadad son of Bedad, who defeated the Midianites in the country of Moab, succeeded him as king, and the name of his city was Avith. ",Ninguno
I_Chronicles,1,47,וימת הדד וימלך תחתיו שמלה ממשרקה,"When Hadad died, Samlah of Masrekah succeeded him as king. ",Ninguno
I_Chronicles,1,48,וימת שמלה וימלך תחתיו שאול מרחבות הנהר,"When Samlah died, Saul of Rehoboth-on-the-River succeeded him as king. ",Ninguno
I_Chronicles,1,49,וימת שאול וימלך תחתיו בעל חנן בןעכבור,"When Saul died, Baal-hanan son of Achbor succeeded him as king. ",Ninguno
I_Chronicles,1,50,וימת בעל חנן וימלך תחתיו הדד ושם עירו פעי ושם אשתו מהיטבאל בתמטרד בת מי זהב,"When Baal-hanan died, Hadad succeeded him as king; and the name of his city was Pai, and his wife’s name Mehetabel daughter of Matred daughter of Me-zahab. ",Ninguno
I_Chronicles,1,51,"וימת הדד&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>ויהיו אלופי אדום אלוף תמנע אלוף <span class=""mam-kq""><span class=""mam-kq-k"">(עליה)</span> <span class=""mam-kq-q"">[עלוה]</span></span> אלוף יתת","And Hadad died.The clans of Edom were the clans of Timna, Alvah, Jetheth, ",Ninguno
I_Chronicles,1,52,אלוף אהליבמה אלוף אלה אלוף פינן,"Oholibamah, Elah, Pinon, ",Ninguno
I_Chronicles,1,53,אלוף קנז אלוף תימן אלוף מבצר,"Kenaz, Teman, Mibzar, ",Ninguno
I_Chronicles,1,54,"אלוף מגדיאל אלוף עירם אלה אלופי אדום&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Magdiel, and Iram; these are the clans of Edom.",Ninguno
I_Chronicles,2,1,אלה בני ישראל ראובן שמעון לוי ויהודה יששכר וזבלון,"These are the sons of Israel: Reuben, Simeon, Levi, Judah, Issachar, Zebulun, ",Ninguno
I_Chronicles,2,2,"דן יוסף ובנימן נפתלי גד ואשר&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Dan, Joseph, Benjamin, Naphtali, Gad, and Asher. ",Ninguno
I_Chronicles,2,3,"בני יהודה ער ואונן ושלה שלושה נולד לו מבתשוע הכנענית ויהי ער&thinsp;<b></b> בכור יהודה רע בעיני יהוה וימיתהו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The sons of Judah: Er, Onan, and Shelah; these three, Bath-shua the Canaanite bore to him. But Er, Judah’s first-born, was displeasing to GOD, who took his life. ",Ninguno
I_Chronicles,2,4,"ותמר כלתו ילדה לו אתפרץ ואתזרח כלבני יהודה חמשה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",His daughter-in-law Tamar also bore him Perez and Zerah. Judah’s sons were five in all.,Ninguno
