Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Nehemiah,3,21,"אחריו החזיק מרמות בןאוריה בןהקוץ מדה שנית מפתח בית אלישיב ועדתכלית בית אלישיב&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","After him, Meremoth son of Uriah son of Hakkoz repaired a second stretch, from the entrance to Eliashib’s house to the end of Eliashib’s house. ",Ninguno
Nehemiah,3,22,ואחריו החזיקו הכהנים אנשי הככר,"After him, the priests, inhabitants of the plain, repaired. ",Ninguno
Nehemiah,3,23,"אחריו החזיק בנימן וחשוב נגד ביתם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;אחריו החזיק עזריה בןמעשיה בןענניה אצל ביתו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","After them,mthem Lit. “him.” Benjamin and Hasshub repaired in front of their houses. After them,nthem Lit. “him.” Azariah son of Maaseiah son of Ananiah repaired beside his house. ",Ninguno
Nehemiah,3,24,אחריו החזיק בנוי בןחנדד מדה שנית מבית עזריה עדהמקצוע ועדהפנה,"After him, Binnui son of Henadad repaired a second stretch, from the house of Azariah to the angle, to the corner. ",Ninguno
Nehemiah,3,25,"פלל בןאוזי מנגד המקצוע והמגדל היוצא מבית המלך העליון אשר לחצר המטרה אחריו פדיה בןפרעש&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Palal son of Uzai—from in front of the angle and the tower that juts out of the house of the king, the upper [tower] of the prison compound. After him, Pedaiah son of Parosh. ",Ninguno
Nehemiah,3,26,"והנתינים היו ישבים בעפל עד נגד שער המים למזרח והמגדל היוצא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","(The temple servants were living on the Ophel, as far as a point in front of the Water Gate in the east, and the jutting tower.) ",Ninguno
Nehemiah,3,27,אחריו החזיקו התקעים מדה שנית מנגד המגדל הגדול היוצא ועד חומת העפל,"After him, the Tekoites repaired a second stretch, from in front of the great jutting tower to the wall of the Ophel. ",Ninguno
Nehemiah,3,28,"מעל&thinsp;<b></b> שער הסוסים החזיקו הכהנים איש לנגד ביתו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Above the Horse Gate, the priests repaired, each in front of his house. ",Ninguno
Nehemiah,3,29,"אחריו החזיק צדוק בןאמר נגד ביתו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ואחריו החזיק שמעיה בןשכניה שמר שער המזרח&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","After them,othem Lit. “him.” Zadok son of Immer repaired in front of his house. After him, Shemaiah son of Shechaniah, keeper of the East Gate, repaired. ",Ninguno
Nehemiah,3,30,"<span class=""mam-kq""><span class=""mam-kq-k"">(אחרי)</span> <span class=""mam-kq-q"">[אחריו]</span></span> החזיק חנניה בןשלמיה וחנון בןצלף הששי מדה שני&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;אחריו החזיק משלם בןברכיה נגד נשכתו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","After him, Hananiah son of Shelemiah and Hanun, the sixth son of Zalaph, repaired a second stretch. After them,pthem Lit. “him.” Meshullam son of Berechiah repaired in front of his chamber. ",Ninguno
