Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Jeremiah,3,5,"הינטר לעולם אםישמר לנצח הנה דברת ותעשי הרעות ותוכל&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Does one hate for all time?Does one rageehate…rage Cf. Akkadian parallels nadāru and shamāru. forever?”That is how you spoke;You did wrong, and had your way.fhad your way Meaning of Heb. uncertain. ",Ninguno
Jeremiah,3,6,ויאמר יהוה אלי בימי יאשיהו המלך הראית אשר עשתה משבה ישראל הלכה היא עלכלהר גבה ואלתחת כלעץ רענן ותזנישם," 
GOD
 said to me in the days of King Josiah: Have you seen what Rebel Israel did, going to every high mountain and under every leafy tree, and whoring there? ",Ninguno
Jeremiah,3,7,"ואמר אחרי עשותה אתכלאלה אלי תשוב ולאשבה <span class=""mam-kq""><span class=""mam-kq-k"">(ותראה)</span> <span class=""mam-kq-q"">[ותרא]</span></span> בגודה אחותה יהודה","I thought: After she has done all these things, she will come back to Me. But she did not come back; and her sister, Faithless Judah, saw it. ",Ninguno
Jeremiah,3,8,וארא כי עלכלאדות אשר נאפה משבה ישראל שלחתיה ואתן אתספר כריתתיה אליה ולא יראה בגדה יהודה אחותה ותלך ותזן גםהיא,"I noted: Because Rebel Israel had committed adultery, I cast her off and handed her a bill of divorce; yet her sister, Faithless Judah, was not afraid—she too went and whored. ",Ninguno
Jeremiah,3,9,והיה מקל זנותה ותחנף אתהארץ ותנאף אתהאבן ואתהעץ,"Indeed, the land was defiled by her casual immorality, as she committed adultery with stone and with wood.gwith stone and with wood I.e., she deserted her God for idols of stone and wood. ",Ninguno
Jeremiah,3,10,"וגםבכלזאת לאשבה אלי בגודה אחותה יהודה בכללבה כי אםבשקר נאםיהוה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And after all that, her sister, Faithless Judah, did not return to Me wholeheartedly, but insincerely—declares GOD.",Ninguno
Jeremiah,3,11,ויאמר יהוה אלי צדקה נפשה משבה ישראל מבגדה יהודה,And GOD said to me: Rebel Israel has shown herself more in the right than Faithless Judah.,Ninguno
Jeremiah,3,12,הלך וקראת אתהדברים האלה צפונה ואמרת שובה משבה ישראל נאםיהוה לואאפיל פני בכם כיחסיד אני נאםיהוה לא אטור לעולם,"Go, make this proclamation toward the north, and say: Turn back, O Rebel Israel—declares GOD. I will not look on you in anger, for I am compassionate—declares GOD; I do not bear a grudge for all time. ",Ninguno
Jeremiah,3,13,אך דעי עונך כי ביהוה אלהיך פשעת ותפזרי אתדרכיך לזרים תחת כלעץ רענן ובקולי לאשמעתם נאםיהוה,"Only recognize your sin; for you have transgressed against the ETERNAL your God, and scattered your favorshfavors Lit. “ways.” among strangers under every leafy tree, and you have not heeded Me—declares GOD.",Ninguno
Jeremiah,3,14,שובו בנים שובבים נאםיהוה כי אנכי בעלתי בכם ולקחתי אתכם אחד מעיר ושנים ממשפחה והבאתי אתכם ציון,"Turn back, rebellious children—declares GOD. Since I have espousediespoused Meaning of Heb. baʻalti uncertain; compare 31.32. you, I will take you, one from a town and two from a clan, and bring you to Zion. ",Ninguno
Jeremiah,3,15,ונתתי לכם רעים כלבי ורעו אתכם דעה והשכיל,"And I will give you shepherdsjshepherds Meaning of Heb. uncertain. after My own heart, who will pasture you with knowledge and skill.",Ninguno
Jeremiah,3,16,והיה כי תרבו ופריתם בארץ בימים ההמה נאםיהוה לאיאמרו עוד ארון בריתיהוה ולא יעלה עללב ולא יזכרובו ולא יפקדו ולא יעשה עוד,"And when you increase and are fertile in the land, in those days—declares GOD—people shall no longer speak of the Ark of the Covenant of GOD, nor shall it come to mind. They shall not mention it, or miss it, or make another. ",Ninguno
Jeremiah,3,17,"בעת ההיא יקראו לירושל͏ם כסא יהוה ונקוו אליה כלהגוים לשם יהוה לירושל͏ם ולאילכו עוד אחרי שררות לבם הרע&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","At that time, they shall call Jerusalem “GOD’s Throne,” and all nations shall assemble there, in the name of GOD, at Jerusalem. TheykThey I.e., Israel and Judah. shall no longer follow the willfulness of their evil hearts. ",Ninguno
Jeremiah,3,18,בימים ההמה ילכו ביתיהודה עלבית ישראל ויבאו יחדו מארץ צפון עלהארץ אשר הנחלתי אתאבותיכם,"In those days, the House of Judah shall go with the House of Israel; they shall come together from the land of the north to the land I gave your ancestors as a possession.",Ninguno
Jeremiah,3,19,"ואנכי אמרתי איך אשיתך בבנים ואתןלך ארץ חמדה נחלת צבי צבאות גוים ואמר אבי <span class=""mam-kq""><span class=""mam-kq-k"">(תקראו)</span> <span class=""mam-kq-q"">[תקראי]</span></span>לי ומאחרי לא <span class=""mam-kq""><span class=""mam-kq-k"">(תשובו)</span> <span class=""mam-kq-q"">[תשובי]</span></span>","I had resolved to adopt you as My child, and I gave you a desirable land—the fairest heritage of all the nations; and I thought you would surely call Me “Father,”lFather See note at v. 4. and never cease to be loyal to Me. ",Ninguno
Jeremiah,3,20,אכן בגדה אשה מרעה כן בגדתם בי בית ישראל נאםיהוה,"Instead, you have broken faith with Me, as a woman breaks faith with a paramour, O House of Israel—declares GOD.",Ninguno
Jeremiah,3,21,קול עלשפיים נשמע בכי תחנוני בני ישראל כי העוו אתדרכם שכחו אתיהוה אלהיהם,"Hark! On the bare heights is heardThe suppliant weeping of the people of Israel,For they have gone a crooked way,Ignoring  the ETERNAL their God.",Ninguno
Jeremiah,3,22,שובו בנים שובבים ארפה משובתיכם הננו אתנו לך כי אתה יהוה אלהינו,"Turn back, O rebellious children,I will heal your afflictions!“Here we are, we come to You,For You, O  ETERNAL One, are our God!",Ninguno
Jeremiah,3,23,אכן לשקר מגבעות המון הרים אכן ביהוה אלהינו תשועת ישראל,"Surely, futility comes from the hills,Confusion from the mountains.mSurely, futility comes from … the mountains I.e., the pagan rites celebrated on the hills are futile; exact force of Heb. uncertain. Only through  the ETERNAL our GodIs there deliverance for Israel.",Ninguno
Jeremiah,3,24,והבשת אכלה אתיגיע אבותינו מנעורינו אתצאנם ואתבקרם אתבניהם ואתבנותיהם,"But the Shameful ThingnShameful Thing Heb. Bosheth, a contemptuous substitute for Baal. has consumedThe possessions of our ancestors ever since our youth—Their flocks and herds,Their sons and daughters.",Ninguno
